# Site: https://kubernetes.recipes/
# Run Date: 2026-06-06T00:44:19.573Z
# Pages Crawled: 606
# Total Issues: 1915

issue_type,severity,category,url,evidence_summary,change_state,fix_recommendation,ownership
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/mcp-drain-pdb-workaround,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/namespace-stuck-terminating,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/namespace-stuck-terminating,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/nccl-p2p-latency-diagnostics,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/nccl-p2p-latency-diagnostics,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/network-policy-debug-connectivity,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/network-policy-debug-connectivity,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/node-drain-hostnetwork-ports,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/node-drain-hostnetwork-ports,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/node-not-ready-troubleshooting,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/node-not-ready-troubleshooting,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/oom-killed-troubleshooting,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/oom-killed-troubleshooting,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/openshift-catalogsource-troubleshooting,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/openshift-catalogsource-troubleshooting,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/openshift-crun-runc-runtime-differences,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/openshift-crun-runc-runtime-differences,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/openshift-debug-mount-limitation,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/openshift-debug-mount-limitation,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/openshift-ingress-router-troubleshooting,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/openshift-ingress-router-troubleshooting,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/openshift-mcd-logs-debugging,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/openshift-mcd-logs-debugging,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/openshift-oauth-login-failures,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/openshift-oauth-login-failures,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/operator-subscription-stuck,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/operator-subscription-stuck,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/pdb-allowed-disruptions-zero,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/pdb-allowed-disruptions-zero,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/persistent-volume-stuck-terminating,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/persistent-volume-stuck-terminating,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/pod-eviction-troubleshooting,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/pod-eviction-troubleshooting,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/pod-pending-troubleshooting,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/pod-pending-troubleshooting,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/podman-tls-x509-corporate-proxy,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/podman-tls-x509-corporate-proxy,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/pvc-pending-troubleshooting,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/pvc-pending-troubleshooting,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/resource-quota-exceeded-error,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/resource-quota-exceeded-error,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/service-endpoints-not-ready,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/service-endpoints-not-ready,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/service-mesh-sidecar-troubleshooting,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/troubleshooting/service-mesh-sidecar-troubleshooting,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
